"Display Order","Product Details","ASIN","URL","Image URL","Brand","Price  ₹","Sales","Variation Sales Strength (1 - 10)","Recent Purchases","Revenue","Title Char. Count","BSR","Seller Country/Region","Fees  ₹","Active Sellers","Ratings","Review Count","Images","Review velocity","Buy Box","Category","Size Tier","Fulfillment","Dimensions","Weight","ABA Most Clicked","Creation Date","Sponsored","Best Seller","Seller Age (mo)","Seller"
36.,"Casio CT-X8000IN 61-Key Portable Keyboard (Black)","B07GJSQ35M","https://www.amazon.in/dp/B07GJSQ35M?psc=1","https://m.media-amazon.com/images/I/61V1dK8PjPL._SX466_.jpg","Casio","19,207",50,0,20,"991,850.54",49,"2,323","N/A","2,398.13",5,4.4,470,5,0,"Cocoblu Retail","Musical Instruments","Standard Size","FBA","100.00 x 16.00 x 44.98 cm",10.19,"N/A","Jul 11, 2025",,"No",7,"Cocoblu Retail"
37.,"CASIO CT-S400 - KS52A 61 Keys Advanced Keyboard with Piano Tones, Casio Music Space APP and AiX Sound Source - Black","B0948WF6MT","https://www.amazon.in/dp/B0948WF6MT?psc=1","https://m.media-amazon.com/images/I/61-8Gaxk2+L._SY450_.jpg","Casio","15,745",37,0,10,"602,610.73",116,"2,461","N/A","1,940.91",3,4.6,173,10,6,"Cocoblu Retail","Musical Instruments","Standard Size","FBA","94.00 x 14.00 x 30.80 cm",6.5,"N/A","Sep 1, 2023",,"No",29,"Cocoblu Retail"
38.,"Kids Piano with Mic | 37-Key Portable Electronic Keyboard | 8 Rhythms, 8 Tones, 6 Demos | Beginner Educational Musical Toy for 3-10 Year Old Boys & Girls","B0DDCC3VQR","https://www.amazon.in/dp/B0DDCC3VQR?psc=1","https://m.media-amazon.com/images/I/71IwelZWTkL._SX679_.jpg","MM TOYS",730,12,0,"N/A","8,992.88",153,"2,506","N/A",248.21,2,3.6,16,6,1,"M.M. TOY WORLD®","Musical Instruments","Standard Size","FBA","44.70 x 8.10 x 19.40 cm",0.88,"N/A","Aug 16, 2024",,"No",18,"M.M. TOY WORLD®"
39.,"N E X Yamahaa PSR-I300 Portable Arranger Keyboard – 61 Keys, Professional Sounds, Rhythms & Recording Features for Performers, Composers & Learners.","B0F9TQKN5K","https://www.amazon.in/dp/B0F9TQKN5K?psc=1","https://m.media-amazon.com/images/I/81zCI4aTC1L._SY355_.jpg","N E X","15,499",33,0,20,"512,275.78",148,"2,514","N/A","2,070.01",1,5,4,6,0,"#MUSIC ZONE","Musical Instruments","Standard Size","FBA","107.30 x 17.30 x 42.60 cm",7.39,"N/A","May 24, 2025",,"No",9,"#MUSIC ZONE"
40.,"YAMAHA PSS-F30 Portable 61 Keys Keyboard With Promotional Value Pack Includes Blueberry Bag, Drawing Book, Wax Crayons (Battery and USB powered)","B08KLS7W1J","https://www.amazon.in/dp/B08KLS7W1J?psc=1","https://m.media-amazon.com/images/I/71Z2w-ahzqL._SX569_.jpg","Yamaha","5,099",22,0,10,"110,192.51",144,"2,587","N/A",843.61,2,4.1,142,6,4,"Blueberry India","Musical Instruments","Standard Size","FBA","54.40 x 12.70 x 28.90 cm",2.5,"N/A","Oct 21, 2019",,"No",76,"Blueberry India"
41.,"Donner Folding Piano Keyboard, 61 Keys Sensitive Electric Piano, Portable Beginner Digital Piano Foldable Keyboard with Music Rest, Piano Bag, Piano Pedal, Piano APP, DP-06 White","B0BBV48479","https://www.amazon.in/dp/B0BBV48479?psc=1","https://m.media-amazon.com/images/I/71xmvO2IVoL._SX569_.jpg","Donner","10,978",39,0,10,"353,705.72",178,"2,594","N/A","1,366.77",1,4,306,7,7,"Cocoblu Retail","Musical Instruments","Standard Size","FBA","54.31 x 19.05 x 24.77 cm",3.47,"N/A","Dec 30, 2023",,"No",26,"Cocoblu Retail"
42.,"Roland E-X10 Arranger Keyboard","B0C85B8B5D","https://www.amazon.in/dp/B0C85B8B5D?psc=1","https://m.media-amazon.com/images/I/61CKnmm6cKL._SX450_.jpg","Roland","15,990",17,0,"N/A","263,292.94",30,"2,630","N/A","2,062.15",1,4.2,97,9,6,"KRISH MUSICALS","Musical Instruments","Standard Size","FBA","101.00 x 18.00 x 38.50 cm",6.8,"N/A","Jun 20, 2023",,"No",32,"KRISH MUSICALS"
43.,"YAMAHA PSR-E373 61-Keys Portable Keyboard With Adapter With Bajaao Bag (Black)","B08VDR3DLG","https://www.amazon.in/dp/B08VDR3DLG?psc=1","https://m.media-amazon.com/images/I/51MXyutGxIL._SY450_.jpg","Yamaha","16,499",29,0,10,"485,949.36",78,"2,744","N/A","2,207.64",1,4.4,"2,600",9,2,"JuSt ShOp 24/7","Musical Instruments","Standard Size","FBA","105.60 x 18.80 x 43.80 cm",7.85,"N/A","Jan 29, 2021",,"No",61,"JuSt ShOp 24/7"
44.,"Electronic Keyboard Piano, 37 Keys, 8 Rhythms, USB Powered, Educational Musical Instrument with Microphone, Record and Play Function, Safe for Children, Kids 4+ years, Black Color","B0G2H3MTTD","https://www.amazon.in/dp/B0G2H3MTTD?psc=1","https://m.media-amazon.com/images/I/61E8NOjQM8L._SY450_.jpg","Generic",699,13,0,"N/A","9,136.74",179,"2,785","N/A",339.7,1,5,2,9,0,"Yashoni Traders","Musical Instruments","Standard Size","FBA","8.00 x 45.00 x 16.00 cm",0.75,"N/A","Nov 15, 2025",,"No",3,"Yashoni Traders"
45.,"Yamaha PSR-E283 Keyboard Digital Portable 61-Keys With Mexa Keyboard Bag, Keyboard Stand, Dust Cover, & Power Adapter.","B08Y7RXBD2","https://www.amazon.in/dp/B08Y7RXBD2?psc=1","https://m.media-amazon.com/images/I/51YBqIbt4NL._SX679_.jpg","Yamaha","12,103",29,0,10,"349,408.26",118,"2,789","N/A","1,662.27",3,3.9,64,6,0,"mexa","Musical Instruments","Standard Size","FBA","69.84 x 20.00 x 40.00 cm",8.46,"N/A","Mar 13, 2018",,"No",95,"mexa"
