"Display Order","Product Details","ASIN","URL","Image URL","Brand","Price  ₹","Sales","Variation Sales Strength (1 - 10)","Recent Purchases","Revenue","Title Char. Count","BSR","Seller Country/Region","Fees  ₹","Active Sellers","Ratings","Review Count","Images","Review velocity","Buy Box","Category","Size Tier","Fulfillment","Dimensions","Weight","ABA Most Clicked","Creation Date","Sponsored","Best Seller","Seller Age (mo)","Seller"
31.,"Metal Professional Collar Mic, Voice Recording Filter Microphone for Singing, YouTube, DSLR Camera, Smartphones_M09","B0DR1W6T26","https://www.amazon.in/dp/B0DR1W6T26?psc=1","https://m.media-amazon.com/images/I/31HkjspUUdL.jpg","BSVR","N/A",4,0,"N/A",888.91,115,"41,799","N/A","N/A",1,5,1,9,0,,"Electronics","N/A","MFN","N/A","N/A","N/A","Dec 19, 2024",,"No",14,
32.,"Drumstone® 15-Year Warranty USB Plug & Play Desktop Microphone | Professional PC & Laptop Mic for Streaming, Podcasting, Recording & Gaming – Black","B0FGWH5RVQ","https://www.amazon.in/dp/B0FGWH5RVQ?psc=1","https://m.media-amazon.com/images/I/515BX5bExSL._SX425_.jpg","Drumstone","1,219",11,0,"N/A","13,057.29",147,"42,704","N/A",315.17,5,3.9,11,7,0,"REGAL RETAILERS","Electronics","Standard Size","FBA","12.90 x 8.00 x 11.10 cm",0.15,"N/A","Jul 6, 2025",,"No",7,"REGAL RETAILERS"
33.,"Syskonics Wired Neckband Headset Microphone 3.5mm Jack | Adjustable Headworn Mic with Foam Windshield for Teaching, Lectures, PA System & Stage Use","B0GCNYDGBJ","https://www.amazon.in/dp/B0GCNYDGBJ?psc=1","https://m.media-amazon.com/images/I/31wd4-ENeBL._SY450_.jpg","Syskonics - Empowered By Innovation",399,16,0,10,"6,373.44",147,"43,558","N/A","N/A",1,"N/A",0,3,0,"Syskonics international","Electronics","N/A","FBA","N/A","N/A","N/A","Dec 26, 2025",,"No",2,"Syskonics international"
34.,"Drumstone (𝟏𝟓 𝐘𝐞𝐚𝐫𝐬 𝐖𝐚𝐫𝐫𝐚𝐧𝐭𝐲 USB Desktop Microphone for PC & Laptop | Plug & Play Wired Computer Mic | Flexible Gooseneck Stand with On/Off Button | Suitable for Online Meetings","B0FGJ2S725","https://www.amazon.in/dp/B0FGJ2S725?psc=1","https://m.media-amazon.com/images/I/41bO-+9LQZL._SX466_.jpg","Drumstone","1,239",30,0,20,"37,473.15",192,"43,686","N/A",317.76,1,4.1,31,7,2,"Abhay Traders [Better Store At Better Price]","Electronics","Standard Size","FBA","12.80 x 8.50 x 10.70 cm",0.15,"N/A","Jul 3, 2025",,"No",7,"Abhay Traders [Better Store At Better Price]"
35.,"Noise Cancelling USB Microphone for Windows and Mac, Professional PC Microphone Computer, Laptop, Desktop, Plug and Play Mic","B0C6QXHPKL","https://www.amazon.in/dp/B0C6QXHPKL?psc=1","https://m.media-amazon.com/images/I/5104-8xHhZL._SX569_.jpg","Plan4Buy",375,8,0,"N/A","3,161.49",124,"50,207","N/A","N/A",1,3.6,41,9,0,"Plan4Buy","Electronics","Standard Size","FBA","15.00 x 9.00 x 6.00 cm",0.13,"N/A","May 31, 2023",,"No",33,"Plan4Buy"
36.,"USB Studio Microphone Voice Speech Stand for PC Laptop Desktop","B0C6QQ8T4M","https://www.amazon.in/dp/B0C6QQ8T4M?psc=1","https://m.media-amazon.com/images/I/41dJauP9PiL._SX679_.jpg","Plan4Buy",219,16,0,10,"3,569.08",62,"51,720","N/A",127.32,1,3.6,38,9,0,"Plan4Buy","Electronics","Standard Size","FBA","15.00 x 9.00 x 3.00 cm",0.12,"N/A","May 31, 2023",,"No",33,"Plan4Buy"
37.,"Audio Array AM-C10 USB Plug & Play Conference Microphone with Speaker | Omni Directional Pickup Upto 4M | Speaker and Mic Mute Buttons | Volume Control & Mute Button | Ideal for Meeting & Video Call","B0B4K87PR4","https://www.amazon.in/dp/B0B4K87PR4?psc=1","https://m.media-amazon.com/images/I/71upvIFITGL._SY355_.jpg","Audio Array","3,971",20,0,10,"77,796.07",198,"13,445","N/A",695.98,3,4,108,6,0,"Cocoblu Retail","Computers & Accessories","Standard Size","FBA","11.90 x 6.70 x 11.70 cm",0.44,"N/A","Jun 20, 2022",,"No",44,"Cocoblu Retail"
38.,"FIFINE AmpliGame A6V USB Microphone, PC Gaming Recording Desktop Laptop Mic, RGB Streaming Podcasting Condenser Mic for Online Game, Vocal, with Mute Button, Gain Knob, Tripod Stand- White","B09V12PT9H","https://www.amazon.in/dp/B09V12PT9H?psc=1","https://m.media-amazon.com/images/I/61r2AVgsiZL._SX679_.jpg","FIFINE","2,790",233,0,20,"681,981.28",188,"55,686","N/A",711.89,2,4.2,"13,141",6,122,"Cocoblu Retail","Electronics","Standard Size","FBA","16.69 x 9.40 x 16.61 cm",0.44,"N/A","Mar 26, 2022",,"No",47,"Cocoblu Retail"
39.,"BOYA USB Type C Microphone for YouTube | Podcast mic Set | Microphone for Recording | Gaming Mic for Pc | Condenser Mic with Desktop Stand Compatible with Windows and Mac Computers. (PM700)","B0825XY4DM","https://www.amazon.in/dp/B0825XY4DM?psc=1","https://m.media-amazon.com/images/I/61TOCkWDDeL._SY450_.jpg","BOYA","5,999",14,0,"N/A","49,938.11",189,"57,151","N/A","1,008.77",1,4.6,22,7,2,"Guitar-World","Electronics","Standard Size","FBA","26.11 x 14.81 x 15.19 cm",1.37,"N/A","Jan 9, 2020",,"No",73,"Guitar-World"
40.,"USB Speakerphone With Dual Hub-Conference Room Omnidirectional Microphone And Speaker, Computer Speakers With Microphone For Home Office, 360 Voice Pickup & Noise Reduction Mics For 8-10 People","B0B71C171J","https://www.amazon.in/dp/B0B71C171J?psc=1","https://m.media-amazon.com/images/I/61Zk6Qp5ssL._SX425_.jpg","RayBit","12,910",3,0,"N/A","35,445.35",193,"58,334","N/A","1,826.76",2,4.2,67,8,0,"Amrit Export","Electronics","Standard Size","FBA","23.09 x 5.00 x 20.70 cm",0.44,"N/A","Jul 26, 2022",,"No",43,"Amrit Export"
41.,"LipiWorld® USB Desktop Stand Microphone Portable Studio Speech Mic for Laptop PC Skype(Desktop Stand Mic)","B07MB3X1NH","https://www.amazon.in/dp/B07MB3X1NH?psc=1","https://m.media-amazon.com/images/I/51KIC6TlRJL._SX569_.jpg","LipiWorld",373,5,0,"N/A","2,437.03",105,"15,152","N/A",186.92,1,3.6,120,9,0,"LipiWorld®","Computers & Accessories","Standard Size","FBA","15.60 x 8.90 x 13.10 cm",0.16,"N/A","Dec 30, 2018",,"No",86,"LipiWorld®"
