"Display Order","Product Details","ASIN","URL","Image URL","Brand","Price  ₹","Sales","Variation Sales Strength (1 - 10)","Recent Purchases","Revenue","Title Char. Count","BSR","Seller Country/Region","Fees  ₹","Active Sellers","Ratings","Review Count","Images","Review velocity","Buy Box","Category","Size Tier","Fulfillment","Dimensions","Weight","ABA Most Clicked","Creation Date","Sponsored","Best Seller","Seller Age (mo)","Seller"
44.,"Polk Signature Elite ES90 Height Module Speaker (Pair) for Immersive Overhead Sound, Terylene Dome Tweeter, Mica-Fortified Polypropylene Midrange Woofer, Dolby Atmos, DTS:X, & IMAX Enhanced, Black","B0CGZ4MVB5","https://www.amazon.in/dp/B0CGZ4MVB5?psc=1","https://m.media-amazon.com/images/I/819zzsf1TcL._SX569_.jpg","Polk Audio","45,000",8,0,"N/A","496,748.45",196,"280,665","N/A","7,910.56",1,4.7,"1,471",9,29,,"Electronics","Standard Size","MFN","41.91 x 27.94 x 41.28 cm",9.44,"N/A","Sep 15, 2023",,"No",29,
45.,"Edifier S3000MKII Audiophile Active Speakers, Wireless Powered Bookshelf Speaker Bluetooth 5.0 aptX with Planar Diaphragm Tweeters, Hi-Res Audio and 6.5"" Woofers(Upgraded)","B0CSYR6S1R","https://www.amazon.in/dp/B0CSYR6S1R?psc=1","https://m.media-amazon.com/images/I/71qRQO2EVSL._SY450_.jpg","Edifier","89,990",0,0,"N/A",0,171,"355,084","N/A","15,645.15",2,4.7,34,8,5,,"Electronics","Heavy and Bulky","MFN","55.25 x 35.56 x 45.72 cm",23.07,"N/A","May 21, 2024",,"No",21,
46.,"Edifier S1000W Wi-Fi Audiophile Active Bookshelf 2.0 Speakers, 120W RMS Wireless HiFi Bluetooth Sound System Works with Alexa, Optical/RCA x 2 Coaxial, Supports AirPlay 2, Spotify Tidal Connect WiFi","B09NL64VM8","https://www.amazon.in/dp/B09NL64VM8?psc=1","https://m.media-amazon.com/images/I/711mUo11FYL._SY355_.jpg","Edifier","48,759",3,0,"N/A","153,579.54",198,"360,786","N/A","8,753.12",3,4.4,190,6,0,"Clicktech Retail Private Ltd","Electronics","Standard Size","FBA","52.07 x 36.83 x 44.45 cm",19.07,"N/A","May 21, 2024",,"No",21,"Clicktech Retail Private Ltd"
47.,"JBL Professional Nano K5 5 Full-Range Powered Computer Reference Monitor RCA Speakers","B08GRFHMBY","https://www.amazon.in/dp/B08GRFHMBY?psc=1","https://m.media-amazon.com/images/I/61i-0KkQs7L._SY450_.jpg","JBL","N/A",0,0,"N/A","N/A",85,"363,161","N/A","N/A",1,4.3,817,5,0,,"Electronics","Standard Size","FBA","43.20 x 28.40 x 32.00 cm",7.53,"N/A","Aug 27, 2020",,"No",66,
48.,"MX High-Fidelity 2-Way Speaker – Delivers Balanced, Detailed Sound with Precise mids and Clear Highs for Music, Movies, and Gaming.","B0FCMSD5S6","https://www.amazon.in/dp/B0FCMSD5S6?psc=1","https://m.media-amazon.com/images/I/61Bnmf+qWpL._SX425_.jpg","MX","10,150",0,0,"N/A",0,131,"395,941","N/A","2,044.94",1,"N/A",0,4,0,"MX-MDR TECHNOLOGIES LIMITED","Electronics","Standard Size","FBA","34.00 x 19.00 x 31.00 cm",4.44,"N/A","Jun 10, 2025",,"No",8,"MX-MDR TECHNOLOGIES LIMITED"
49.,"Facmogu Pack of 2 Full Range Wired Bookshelf Speaker, 3 Inch 8 Ohm Anti-Magnetic HiFi Tweeter Wooden Enclosure Home Audio Woofer Multimedia Speakers (8?) (Black)","B07CRXDFF1","https://www.amazon.in/dp/B07CRXDFF1?psc=1","https://m.media-amazon.com/images/I/71sX8OsyPUL._SX466_.jpg","Facmogu","7,312",6,0,"N/A","43,251.89",161,"357,835","N/A","1,432.14",8,4.5,397,7,4,,"Electronics","Standard Size","MFN","18.49 x 14.50 x 14.71 cm",0.97,"N/A","Jan 11, 2020",,"No",73,
50.,"Cambridge Minx Min 12 Satellite Bookshelf Speaker - Each (Black)","B00PY6LJQ4","https://www.amazon.in/dp/B00PY6LJQ4?psc=1","https://m.media-amazon.com/images/I/91XHRmdiQML._SY450_.jpg","Cambridge Audio","N/A",3,0,"N/A","36,900",64,"422,733","N/A","N/A",1,3.9,49,7,0,,"Electronics","Standard Size","MFN","14.00 x 12.60 x 13.00 cm",0.5,"N/A","Apr 30, 2015",,"No",130,
51.,"Bookself Speaker M-65P (Single Unit) Passive Speaker System with 6.5"" Mid- Bass Driver and 1.5"" Hi-Frequency Tweeter","B0GC5YCJS7","https://www.amazon.in/dp/B0GC5YCJS7?psc=1","https://m.media-amazon.com/images/I/71ahENu1abL._SY355_.jpg","BASPRO","N/A",3,0,"N/A","4,839.27",116,"429,883","N/A","N/A",1,"N/A",0,7,0,,"Electronics","Standard Size","MFN","20.00 x 30.00 x 21.00 cm",1.8,"N/A","Feb 9, 2023",,"No",36,
52.,"Klipsch R-50PM Powered Speakers – with 5.25"" Subwoofers, Deep Bass (55Hz), Bluetooth Connectivity, and Versatile Input Options - Black","B0BVSTLM9Z","https://www.amazon.in/dp/B0BVSTLM9Z?psc=1","https://m.media-amazon.com/images/I/71+2ygIBiqL._SX569_.jpg","Klipsch","76,160",0,0,"N/A",0,134,"431,286","N/A","N/A",1,4.6,55,8,1,"Cinerama","Electronics","Standard Size","FBA","47.75 x 36.96 x 47.63 cm",13.86,"N/A","Feb 27, 2024",,"No",24,"Cinerama"
53.,"Tech-Lobby Presents New Passive Wodden Speaker with 5 Inch Subwoffer and 2.5 Inch Tweeter 2 Inbuild Set of 2.","B0BWYLWFLX","https://www.amazon.in/dp/B0BWYLWFLX?psc=1","https://m.media-amazon.com/images/I/61Rci1yvXTL._SX355_.jpg","Tech-Lobby","1,499",0,0,"N/A",0,109,"439,855","N/A",477.73,1,3,1,6,0,"TECH-UNIQUE","Electronics","Standard Size","FBA","9.00 x 9.00 x 9.00 cm",1.7,"N/A","Feb 27, 2023",,"No",36,"TECH-UNIQUE"
