"Display Order","Product Details","ASIN","URL","Image URL","Brand","Price  ₹","Sales","Variation Sales Strength (1 - 10)","Recent Purchases","Revenue","Title Char. Count","BSR","Seller Country/Region","Fees  ₹","Active Sellers","Ratings","Review Count","Images","Review velocity","Buy Box","Category","Size Tier","Fulfillment","Dimensions","Weight","ABA Most Clicked","Creation Date","Sponsored","Best Seller","Seller Age (mo)","Seller"
56.,"Electric Spin Scrubber, Cleaning Brush Scrubber for Home, 400RPM/Mins-9 Replaceable Brush Heads-90Mins Work Time, Adjustable Size, 2 Adjustable Speeds for Bathroom Shower (White)","B0FJY6VXYG","https://www.amazon.in/dp/B0FJY6VXYG?psc=1","https://m.media-amazon.com/images/I/71X5rsiar5L._SX450_.jpg","HR INTERNATIONAL",999,"N/A",0,100,"N/A",178,"5,619","N/A","N/A",1,3.8,48,"N/A","N/A","HR INTERNATIONAL","Home Improvement","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","HR INTERNATIONAL"
57.,"Spotzero by Milton Ruff N Tuff Floor Scrubber (Aqua Green)","B0728C9CRX","https://www.amazon.in/dp/B0728C9CRX?psc=1","https://m.media-amazon.com/images/I/61KNk0lGLwL._SY355_.jpg","Spotzero By Milton","N/A","N/A",0,"N/A","N/A",58,"5,656","N/A","N/A",1,4.1,"1,482","N/A","N/A",,"Home Improvement","N/A","N/A","N/A","N/A","N/A","N/A",,"No","N/A",
58.,"Coofandy Cloth Cleaning Household Washing Brush-Automatic Liquid Adding Brush Cleaning Kitchen Wash Pot Tile Sink Gap Cleaning Tools Laundry Soft Hair Scrubber - Multicolor","B0DZH6C7BJ","https://www.amazon.in/dp/B0DZH6C7BJ?psc=1","https://m.media-amazon.com/images/I/61g6MMw4gaL._SX569_.jpg","COOFANDY",179,"N/A",0,"N/A","N/A",172,"5,734","N/A","N/A",2,5,3,"N/A","N/A","Clicktech Retail Private Ltd","Home Improvement","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","Clicktech Retail Private Ltd"
59.,"Floor Scrub Brush with Long Adjustable Handle Heavy-Duty Stiff Bristles Floor Scrubber 2-in-1 Deck Grout Brush for Cleaning Shower Bathroom, Tile, Carpet, Kitchen, Grey-White_a21","B0DXWBHJKF","https://www.amazon.in/dp/B0DXWBHJKF?psc=1","https://m.media-amazon.com/images/I/41yMUcemVVL._SX466_.jpg","Generic",198,"N/A",0,50,"N/A",178,"5,925","N/A","N/A",1,3,9,"N/A","N/A","TEJASVI FASHION","Home Improvement","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","TEJASVI FASHION"
60.,"Electric Spin Scrubber, Cleaning Brush Scrubber for Home, 350RPM/Mins-8 Replaceable Brush Heads-90Mins Work Time, 3 Adjustable Size, 2 Adjustable Speeds for Floor, Tub, Tile, Car (9 in 1 Scrubber)","B0FGVD3PZJ","https://www.amazon.in/dp/B0FGVD3PZJ?psc=1","https://m.media-amazon.com/images/I/71VjgCxzyQL._SX466_.jpg","KAIE","1,120","N/A",0,100,"N/A",196,"5,962","N/A","N/A",1,3.6,13,"N/A","N/A","The New 1","Home Improvement","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","The New 1"
61.,"Dish Scrubber Brush with Stainless Steel Scrubber | Long Handle Steel Sponge Ball Brush for Utensils, Pots, Pans & Cookware | Heavy Duty Kitchen Cleaning Brush for Dishes & Tough Stains","B0DFWT1CJ4","https://www.amazon.in/dp/B0DFWT1CJ4?psc=1","https://m.media-amazon.com/images/I/413yyxeBH5L._SX466_.jpg","Oariv",189,"N/A",0,50,"N/A",185,"6,030","N/A","N/A",2,4.1,27,"N/A","N/A","PROHOME ENTERPRISE","Home Improvement","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","PROHOME ENTERPRISE"
62.,"Powerful Electric Spin Scrubber, Cleaning Brush Services Scrubber for Home, 400RPM/Mins-9 Replaceable Brush Heads-90Mins High Work Time, Size & 2 Speeds Adjustable Multipurpose Spin","B0GL2MR36M","https://www.amazon.in/dp/B0GL2MR36M?psc=1","https://m.media-amazon.com/images/I/71Yxe34mNJL._SX450_.jpg","TUYU",899,"N/A",0,"N/A","N/A",181,"6,082","N/A","N/A",1,"N/A",0,"N/A","N/A","JENIL CREATION Mart","Home Improvement","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","JENIL CREATION Mart"
63.,"Electric Spin Scrubber for Bathroom Powerful 400RPM Cordless Cleaning Brush with 9 Replaceable Heads, 2 Adjustable Speeds, 90 Min Runtime, Extendable Handle Shower, Tub, Tile, Glass, Car","B0FB461LC6","https://www.amazon.in/dp/B0FB461LC6?psc=1","https://m.media-amazon.com/images/I/71pSCwKBJSL._SX679_.jpg","Holstein Housewares","1,299","N/A",0,50,"N/A",186,"6,220","N/A","N/A",1,4.1,"12,556","N/A","N/A","Aadhya..!!","Home Improvement","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","Aadhya..!!"
64.,"CAXXA 3-Tier 2 in 1 Toilet Cleaning Brush with Wiper Tiles Cleaning Bathroom Brush Floor Scrub Brush with Long Handle 120° Rotate","B0G1M5D13J","https://www.amazon.in/dp/B0G1M5D13J?psc=1","https://m.media-amazon.com/images/I/41QCQt0cYsL._SX466_.jpg","CAXXA",199,"N/A",0,50,"N/A",129,"6,240","N/A","N/A",1,4.6,"1,672","N/A","N/A","Krunal Enterprise01","Home Improvement","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","Krunal Enterprise01"
65.,"2Pcs Multipurpose Wire Dishwashing Steel Scrubber, Non Scratch Dish Wash Steel Wire, Washing Dishes, Sinks, Vessels, Bathroom Scrubber Brush, Dish Washer Scrubber with Handle, Utensils Cleaner","B0FH5GNGQW","https://www.amazon.in/dp/B0FH5GNGQW?psc=1","https://m.media-amazon.com/images/I/61mMmBL-bqL._SX466_.jpg","Aannie",299,"N/A",0,"N/A","N/A",192,"6,351","N/A","N/A",1,3.4,18,"N/A","N/A","Aannie","Home Improvement","N/A","FBA","N/A","N/A","N/A","N/A",,"No","N/A","Aannie"
